,Tree,t,Risk Estimate,True Risk,E[f(x)=y],E[f(x)=y]_zero_ood,Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set,Model,heldout_shift_type
0,Base Tree,350.5,1174.9759385737368,1170.3934837092731,0.9114793543321742,0.9026028481168634,0.9122305764411028,0.01393483709273183,0.0,0.016202310524152243,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.016202310524152243,0.029735144195554064,kNN,0.0,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1113.626307482094,1181.4315789473685,0.9219602036296368,0.9127925874788816,0.9122305764411028,0.01393483709273183,0.0,0.016202310524152243,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.016202310524152243,0.030558322825147453,kNN,0.0,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1182.5725662537359,1088.142857142857,0.9102340055321744,0.8995115993190799,0.9257142857142857,0.020401002506265666,0.08230576441102758,0.01957163672470584,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.08042836327529417,0.019152785976136934,kNN,0.1,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1105.2303875109662,1113.0320802005012,0.9209940210465484,0.9103977658984875,0.9257142857142857,0.020401002506265666,0.08230576441102758,0.01957163672470584,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.08042836327529417,0.014589173713414259,kNN,0.1,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1184.6419604017728,1005.5864661654135,0.9098947605898733,0.8986695135355287,0.9392481203007519,0.009974937343358395,0.19208020050125313,0.02048947345647168,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.17951052654352834,0.03316097485807702,kNN,0.2,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1136.214755661137,1017.7558897243107,0.9159960291915658,0.9046226460815936,0.9392481203007519,0.009974937343358395,0.19208020050125313,0.02048947345647168,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.17951052654352834,0.029451904977223296,kNN,0.2,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1168.3424879254103,1167.1829573934838,0.9125668052581294,0.9053021572321154,0.9127568922305764,0.011829573934837093,0.288671679197995,0.013260181462288155,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.2867398185377119,0.012809963923913906,kNN,0.30000000000000004,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1213.3243954187226,1181.615037593985,0.9063045646106423,0.8990664559815611,0.9127568922305764,0.011829573934837093,0.288671679197995,0.013260181462288155,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.2867398185377119,0.013294366489406146,kNN,0.30000000000000004,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1193.8297711894395,1171.4636591478697,0.9083885621000919,0.8949307744202215,0.9120551378446115,0.023182957393483708,0.3906766917293233,0.024564535828439753,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.37543546417156026,0.03523581560202348,kNN,0.4,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1137.488990536477,1184.4586466165413,0.9150155030874667,0.901589343194502,0.9120551378446115,0.023182957393483708,0.3906766917293233,0.024564535828439753,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.37543546417156026,0.03331150941926587,kNN,0.4,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1200.2617093614806,1207.5438596491229,0.9073341460063147,0.8923134655327412,0.906140350877193,0.021102756892230578,0.5265664160401002,0.027417288222828736,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.47258271177717126,0.024676748886899753,kNN,0.5,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1143.8443501140268,1233.2892230576442,0.9141182799150039,0.8994622256953464,0.906140350877193,0.021102756892230578,0.5265664160401002,0.027417288222828736,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.47258271177717126,0.025534093885699667,kNN,0.5,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1322.3750107415276,1227.4185463659148,0.8873155720095857,0.8426226537692117,0.9028822055137845,0.04914786967418546,0.6124812030075187,0.08157810314063202,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.5184218968593681,0.027565453841060333,kNN,0.6000000000000001,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1223.2843787000272,1278.6646616541354,0.8876695758435117,0.8427477593160594,0.9028822055137845,0.04914786967418546,0.6124812030075187,0.08157810314063202,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.5184218968593681,0.027363169505650948,kNN,0.6000000000000001,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1190.8878800464056,1174.6741854636591,0.9088708393366548,0.896127900018868,0.9115288220551379,0.021804511278195486,0.6873433583959899,0.02325972120214207,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.6767402787978579,0.02005919953905847,kNN,0.7000000000000001,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1235.158162757004,1155.4110275689222,0.9005016389621908,0.8877326964573033,0.9115288220551379,0.021804511278195486,0.6873433583959899,0.02325972120214207,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.6767402787978579,0.021882159947891482,kNN,0.7000000000000001,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1261.4810244355217,1321.2882205513783,0.8972981927154882,0.8674018676375308,0.8874937343358397,0.03666666666666667,0.8012280701754386,0.054569842085905255,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.7454301579140947,0.0229646259565753,kNN,0.8,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1164.1764388304528,1292.9438596491227,0.9037394927746542,0.8729837435689226,0.8874937343358397,0.03666666666666667,0.8012280701754386,0.054569842085905255,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.7454301579140947,0.02552256317710616,kNN,0.8,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1304.1662525772347,1037.080200501253,0.8903006143316008,0.85003223130224,0.9340852130325814,0.04380952380952381,0.892406015037594,0.0735019871919689,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.8264980128080311,0.053383924290891296,kNN,0.9,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1163.508921014847,1075.2395989974937,0.8987298385936837,0.8577834195109372,0.9340852130325814,0.04380952380952381,0.892406015037594,0.0735019871919689,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.8264980128080311,0.048814798391145144,kNN,0.9,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1244.504985896196,1191.3383458646617,0.9000811498530826,0.874309822184781,0.908796992481203,0.0349874686716792,1.0,0.0470404732868062,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.9529595267131938,0.02011180712569021,kNN,1.0,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,1259.8967038018131,1205.2812030075188,0.890099603100624,0.8656723066898563,0.908796992481203,0.0349874686716792,1.0,0.0470404732868062,0.9174679487179486,0.5478543447293447,0.903846153846154,0.33516737891737897,0.9783653846153846,0.9529595267131938,0.02476337967825694,kNN,1.0,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,1163.4372671224742,1202.9573934837092,0.9133709398159878,0.9072982084470329,0.9068922305764412,0.01162907268170426,0.0,0.011084572801836477,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.011084572801836477,0.022055275152151645,kNN,0.0,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,1115.6865539284793,1217.1448621553884,0.9228839295088812,0.9167713971403026,0.9068922305764412,0.01162907268170426,0.0,0.011084572801836477,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.011084572801836477,0.025839666732237893,kNN,0.0,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,1165.2580809502713,1180.1779448621553,0.9130724457458571,0.9065572759183816,0.9106265664160402,0.01218045112781955,0.11706766917293233,0.011892156902934289,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.08810784309706572,0.015912177898649554,kNN,0.1,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,1177.471891138602,1191.8275689223058,0.9096614316115236,0.9031491608783115,0.9106265664160402,0.01218045112781955,0.11706766917293233,0.011892156902934289,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.08810784309706572,0.016527596254996984,kNN,0.1,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,1160.6258329751115,1128.9624060150377,0.9138318306598178,0.9084422479859147,0.9190225563909774,0.010025062656641603,0.21355889724310778,0.009837619662513845,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.1901623803374862,0.02520814197677449,kNN,0.2,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,1231.3461083555185,1141.1929824561403,0.9041446832583369,0.8988828710967942,0.9190225563909774,0.010025062656641603,0.21355889724310778,0.009837619662513845,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.1901623803374862,0.027550048220291473,kNN,0.2,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,1163.5518998798686,1177.1203007518798,0.9133521475606772,0.9072515616468463,0.9111278195488722,0.012531328320802004,0.2876190476190476,0.011135415777061904,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.28886458422293815,0.01064706325465914,kNN,0.30000000000000004,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,1258.42756063031,1177.1203007518798,0.8979359233630186,0.8919707123131836,0.9111278195488722,0.012531328320802004,0.2876190476190476,0.011135415777061904,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.28886458422293815,0.01499736171064166,kNN,0.30000000000000004,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,1170.3684791196376,1198.5238095238096,0.9122346755541578,0.9044777331445739,0.9076190476190475,0.01631578947368421,0.39275689223057647,0.014158767716656468,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.38584123228334355,0.015263543025493561,kNN,0.4,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,1224.7549765660729,1203.1408521303258,0.9019284794803792,0.8943075653805215,0.9076190476190475,0.01631578947368421,0.39275689223057647,0.014158767716656468,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.38584123228334355,0.01585891518994084,kNN,0.4,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,1232.8701228242564,1226.654135338346,0.9019885044550399,0.8790443251772345,0.9030075187969925,0.02829573934837093,0.47899749373433587,0.04188007177188762,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.4581199282281124,0.00945464210177923,kNN,0.5,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,1242.172734436738,1227.5408521303257,0.8938598914065726,0.8701544725309549,0.9030075187969925,0.02829573934837093,0.47899749373433587,0.04188007177188762,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.4581199282281124,0.012770609224908176,kNN,0.5,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,1186.7563569618042,1234.7568922305763,0.9095481382029829,0.897809115198324,0.9016791979949874,0.020350877192982453,0.5929573934837092,0.02142727007204514,0.9174679487179486,0.5478543447293447,0.90625,0.33516737891737897,0.9783653846153846,0.5785727299279549,0.02467093194271718,kNN,0.6000000000000001,brightness_0.05,brightness,resnet,brightness
