,fold,feature_name,feature,loss,acc,idx,class
0,hue_0.025,energy,9.83759593963623,-0.0,1.0,45.0,1.0
1,hue_0.025,energy,10.124016761779785,0.6339958,1.0,69.0,29.0
2,hue_0.025,energy,17.286603927612305,5.32273,0.0,5.0,9.0
3,hue_0.025,energy,13.440362930297852,7.816408,0.0,135.0,14.0
4,hue_0.025,energy,11.994325637817383,5.3923707,0.0,15.0,9.0
5,hue_0.025,energy,12.891324996948242,0.033297725,1.0,233.0,12.0
6,hue_0.025,energy,10.683575630187988,15.75984,0.0,210.0,24.0
7,hue_0.025,energy,10.956695556640625,4.5624795,0.0,173.0,20.0
8,hue_0.025,energy,13.05135726928711,1.6171191,0.0,278.0,17.0
9,hue_0.025,energy,12.378253936767578,2.8490615e-05,1.0,52.0,20.0
10,hue_0.025,energy,11.893162727355957,0.002338653,1.0,253.0,11.0
11,hue_0.025,energy,15.853893280029297,4.0042405,0.0,115.0,8.0
12,hue_0.025,energy,11.91635799407959,1.6367141,0.0,98.0,14.0
13,hue_0.025,energy,14.81386661529541,9.685721,0.0,138.0,21.0
14,hue_0.025,energy,14.585594177246094,6.299392,0.0,279.0,9.0
15,hue_0.025,energy,9.474661827087402,12.779996,0.0,92.0,7.0
16,hue_0.025,energy,12.439478874206543,4.624252,0.0,201.0,10.0
17,hue_0.025,energy,15.841143608093262,5.102477,0.0,70.0,23.0
18,hue_0.025,energy,13.38162612915039,10.586869,0.0,49.0,26.0
19,hue_0.025,energy,15.73095417022705,19.328308,0.0,129.0,19.0
20,hue_0.025,energy,11.552108764648438,0.0020807777,1.0,196.0,8.0
21,hue_0.025,energy,14.474077224731445,2.4818106,0.0,272.0,20.0
22,hue_0.025,energy,17.114578247070312,8.2776785,0.0,106.0,30.0
23,hue_0.025,energy,9.952880859375,0.0032809733,1.0,18.0,14.0
24,hue_0.025,energy,11.355056762695312,5.5896983,0.0,175.0,16.0
25,hue_0.025,energy,13.494970321655273,9.1575165,0.0,114.0,9.0
26,hue_0.025,energy,14.783108711242676,4.9350667,0.0,148.0,0.0
27,hue_0.025,energy,14.126792907714844,16.97904,0.0,262.0,6.0
28,hue_0.025,energy,9.430937767028809,0.0021062351,1.0,128.0,6.0
29,hue_0.025,energy,12.236156463623047,0.8662421,0.0,223.0,19.0
30,hue_0.025,energy,12.534890174865723,0.20434625,1.0,161.0,11.0
31,hue_0.025,energy,16.7021541595459,11.66096,0.0,179.0,11.0
32,hue_0.025,energy,22.598997116088867,0.011177306,1.0,48.0,16.0
33,hue_0.025,energy,12.610291481018066,6.1318617,0.0,63.0,24.0
34,hue_0.025,energy,13.841168403625488,0.0003380204,1.0,24.0,22.0
35,hue_0.025,energy,11.780736923217773,2.1695856e-05,1.0,86.0,5.0
36,hue_0.025,energy,20.40591049194336,5.9971156,0.0,188.0,16.0
37,hue_0.025,energy,13.159037590026855,3.130657,0.0,169.0,5.0
38,hue_0.025,energy,14.335956573486328,13.367006,0.0,132.0,9.0
39,hue_0.025,energy,15.086226463317871,8.368059,0.0,55.0,29.0
40,hue_0.025,energy,14.89754581451416,17.012062,0.0,194.0,13.0
41,hue_0.025,energy,18.702590942382812,3.2635632,0.0,202.0,28.0
42,hue_0.025,energy,16.272184371948242,12.387989,0.0,199.0,23.0
43,hue_0.025,energy,15.491793632507324,0.3245318,1.0,121.0,15.0
44,hue_0.025,energy,14.612770080566406,0.61444765,1.0,72.0,25.0
45,hue_0.025,energy,19.03911590576172,1.1920928e-07,1.0,159.0,6.0
46,hue_0.025,energy,12.135536193847656,8.341939,0.0,184.0,5.0
47,hue_0.025,energy,16.202320098876953,8.833376,0.0,142.0,12.0
48,hue_0.025,energy,12.418783187866211,2.801379e-05,1.0,133.0,8.0
49,hue_0.025,energy,11.281511306762695,8.2219305,0.0,267.0,19.0
50,hue_0.025,energy,16.8394832611084,2.1345627,0.0,89.0,21.0
51,hue_0.025,energy,13.441899299621582,0.55122924,1.0,165.0,21.0
52,hue_0.025,energy,11.851840019226074,16.666107,0.0,255.0,27.0
53,hue_0.025,energy,13.860774993896484,1.1100087,0.0,139.0,0.0
54,hue_0.025,energy,12.897529602050781,0.0084705595,1.0,9.0,18.0
55,hue_0.025,energy,15.600600242614746,10.967308,0.0,119.0,0.0
56,hue_0.025,energy,13.86142635345459,4.568099,0.0,96.0,17.0
57,hue_0.025,energy,11.283123970031738,5.4971943,0.0,258.0,21.0
58,hue_0.025,energy,12.663002014160156,0.2738784,1.0,11.0,25.0
59,hue_0.025,energy,13.277430534362793,10.503848,0.0,256.0,21.0
60,hue_0.025,energy,16.174108505249023,12.9205065,0.0,111.0,28.0
61,hue_0.025,energy,12.234354019165039,9.056161,0.0,118.0,30.0
62,hue_0.025,energy,16.35629653930664,0.0015844661,1.0,241.0,21.0
63,hue_0.025,energy,18.442272186279297,12.953085,0.0,230.0,14.0
64,hue_0.025,energy,20.654783248901367,0.8242878,0.0,113.0,8.0
65,hue_0.025,energy,13.367619514465332,15.798387,0.0,145.0,11.0
66,hue_0.025,energy,13.730842590332031,0.05786132,1.0,152.0,11.0
67,hue_0.025,energy,10.805168151855469,6.8324685,0.0,273.0,14.0
68,hue_0.025,energy,10.513880729675293,10.106324,0.0,208.0,11.0
69,hue_0.025,energy,13.829641342163086,13.677545,0.0,166.0,9.0
70,hue_0.025,energy,13.867814064025879,0.04383887,1.0,37.0,11.0
71,hue_0.025,energy,9.82921314239502,9.995698,0.0,274.0,23.0
72,hue_0.025,energy,12.0626220703125,6.4163527,0.0,221.0,17.0
73,hue_0.025,energy,18.48792839050293,13.063018,0.0,130.0,26.0
74,hue_0.025,energy,15.04013729095459,1.8078904,0.0,34.0,9.0
75,hue_0.025,energy,16.27889060974121,2.504529,0.0,186.0,16.0
76,hue_0.025,energy,9.93665599822998,0.11862213,1.0,154.0,14.0
77,hue_0.025,energy,13.707620620727539,9.214454e-05,1.0,73.0,6.0
78,hue_0.025,energy,11.525074005126953,15.740471,0.0,81.0,16.0
79,hue_0.025,energy,18.349376678466797,7.066107,0.0,254.0,6.0
80,hue_0.025,energy,10.934471130371094,5.9245263e-05,1.0,19.0,6.0
81,hue_0.025,energy,12.083029747009277,0.0033908747,1.0,281.0,0.0
82,hue_0.025,energy,11.006290435791016,0.006717599,1.0,240.0,11.0
83,hue_0.025,energy,12.626751899719238,7.7106433,0.0,95.0,25.0
84,hue_0.025,energy,19.082931518554688,17.495275,0.0,163.0,4.0
85,hue_0.025,energy,14.468682289123535,0.00025841236,1.0,247.0,18.0
86,hue_0.025,energy,12.393653869628906,17.040995,0.0,183.0,2.0
87,hue_0.025,energy,14.341314315795898,2.3812928,0.0,229.0,29.0
88,hue_0.025,energy,14.841310501098633,0.95742446,1.0,160.0,16.0
89,hue_0.025,energy,12.357067108154297,0.013600661,1.0,58.0,22.0
90,hue_0.025,energy,14.432012557983398,-0.0,1.0,104.0,11.0
91,hue_0.025,energy,14.657752990722656,7.776235,0.0,78.0,11.0
92,hue_0.025,energy,8.51467514038086,8.344647e-07,1.0,80.0,20.0
93,hue_0.025,energy,12.505613327026367,5.960463e-07,1.0,16.0,8.0
94,hue_0.025,energy,11.491217613220215,0.67100465,1.0,174.0,5.0
95,hue_0.025,energy,10.191295623779297,8.310033,0.0,26.0,6.0
96,hue_0.025,energy,14.621418952941895,9.263484,0.0,146.0,29.0
97,hue_0.025,energy,13.415594100952148,0.0021352605,1.0,257.0,29.0
98,hue_0.025,energy,13.365813255310059,5.0462694,0.0,216.0,27.0
99,hue_0.025,energy,12.059856414794922,0.036189545,1.0,226.0,11.0
100,hue_0.025,energy,14.763211250305176,0.27331623,1.0,252.0,23.0
101,hue_0.025,energy,15.184263229370117,16.196419,0.0,207.0,22.0
