,Tree,t,Risk Estimate,True Risk,E[f(x)=y],E[f(x)=y]_zero_ood,Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set,Model,heldout_shift_type
0,Base Tree,350.5,1940.6960409207543,1255.0902255639098,0.7859514687015157,0.6018383458646617,0.8983458646616541,0.1432330827067669,0.0,0.31218474758324377,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.31218474758324377,0.11239439596013842,Entropy,0.0,brightness_0.025,brightness,segformer,brightness
1,Detector Tree,350.5,1544.0429350481957,1318.842105263158,0.7803863398771971,0.6025261611170785,0.8983458646616541,0.1432330827067669,0.0,0.31218474758324377,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.31218474758324377,0.11795952478445698,Entropy,0.0,brightness_0.025,brightness,segformer,brightness
0,Base Tree,350.5,1957.3772600866002,1290.8646616541353,0.783216842608754,0.5934497180451128,0.8924812030075189,0.14508771929824563,0.09112781954887218,0.32177175080558534,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.2217717508055853,0.10926436039876473,Entropy,0.1,brightness_0.025,brightness,segformer,brightness
1,Detector Tree,350.5,1548.730506499086,1353.9744360902257,0.7774501026817757,0.5941279462943072,0.8924812030075189,0.14508771929824563,0.09112781954887218,0.32177175080558534,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.2217717508055853,0.11503110032574311,Entropy,0.1,brightness_0.025,brightness,segformer,brightness
0,Base Tree,350.5,1983.2106757966342,1388.0977443609022,0.7789818564267812,0.5804586466165415,0.8765413533834586,0.1482456140350877,0.19483709273182956,0.33661868958109553,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.1366186895810955,0.09755949695667736,Entropy,0.2,brightness_0.025,brightness,segformer,brightness
1,Detector Tree,350.5,1555.9899268542413,1464.844611528822,0.7729028909139517,0.5811220279269603,0.8765413533834586,0.1482456140350877,0.19483709273182956,0.33661868958109553,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.1366186895810955,0.10363846246950696,Entropy,0.2,brightness_0.025,brightness,segformer,brightness
0,Base Tree,350.5,1960.119928746718,1423.8721804511279,0.7827672247956201,0.5920704887218046,0.8706766917293233,0.14135338345864662,0.32416040100250626,0.32334801288936615,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.052774436090225516,0.08790946693370327,Entropy,0.30000000000000004,brightness_0.025,brightness,segformer,brightness
1,Detector Tree,350.5,1549.5012208684977,1492.2105263157894,0.7769673366648264,0.5927471407089152,0.8706766917293233,0.14135338345864662,0.32416040100250626,0.32334801288936615,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.052774436090225516,0.0937093550644969,Entropy,0.30000000000000004,brightness_0.025,brightness,segformer,brightness
0,Base Tree,350.5,1969.2805355184835,1402.7744360902257,0.7812654859805764,0.5874638157894738,0.8741353383458645,0.1406265664160401,0.4179699248120301,0.32861278195488713,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.10183727175080563,0.09289893437089744,Entropy,0.4,brightness_0.025,brightness,segformer,brightness
1,Detector Tree,350.5,1552.0754331217654,1470.2260651629072,0.7753548817196291,0.5881352030075189,0.8741353383458645,0.1406265664160401,0.4179699248120301,0.32861278195488713,0.875,0.5897569444444445,0.8958333333333335,0.4666666666666666,1.0,0.10183727175080563,0.09878045662623554,Entropy,0.4,brightness_0.025,brightness,segformer,brightness
